Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-04-12,01:28:00,CNR1639773,Cancelled by Customer,943484,Prime SUV,Area 24,Area 13,,,1,Wrong Address,0,,0,,,,,
2025-04-15,04:29:00,CNR2610790,Cancelled by Driver,886862,Prime SUV,Area 28,Area 37,,,0,,1,Customer related issue,0,,,,,
2025-04-26,19:01:00,CNR7619029,Other,904453,Mini,Area 2,Area 29,,,0,,0,,0,,,,,
2025-04-21,16:20:00,CNR6729206,Cancelled by Driver,765404,Mini,Area 38,Area 35,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-03,04:55:00,CNR7520586,Success,938109,Auto,Area 47,Area 47,8.38,4.4,0,,0,,0,,204.93,14.4,4.1,4.5
2025-04-23,11:26:00,CNR3382416,Success,336819,Prime Sedan,Area 32,Area 25,8.2,5.7,0,,0,,0,,405.13,13.16,4.1,4.9
2025-04-22,09:18:00,CNR3684432,Success,733413,Prime Plus,Area 17,Area 35,2.7,11.94,0,,0,,0,,201.01,21.72,4.9,4.2
2025-04-10,05:56:00,CNR4761698,Success,275845,Prime Sedan,Area 4,Area 3,2.08,8.85,0,,0,,0,,507.71,4.99,3.4,3.9
2025-04-06,03:22:00,CNR3408409,Success,590229,Prime SUV,Area 44,Area 2,8.87,9.41,0,,0,,0,,693.71,8.83,4.7,3.4
2025-04-02,16:09:00,CNR8614526,Cancelled by Driver,199233,Prime SUV,Area 22,Area 30,,,0,,1,More than permitted people in there,0,,,,,
2025-04-04,00:58:00,CNR4062074,Success,115118,Mini,Area 31,Area 14,4.72,4.72,0,,0,,0,,305.14,6.15,3.1,4.3
2025-04-17,13:56:00,CNR2962524,Success,227282,Bike,Area 35,Area 5,7.2,3.1,0,,0,,0,,797.57,9.22,4.5,3.9
2025-04-14,09:52:00,CNR1770147,Success,486597,Auto,Area 38,Area 26,6.47,6.68,0,,0,,0,,196.16,13.74,4.4,3.7
2025-04-27,21:53:00,CNR7566092,Success,166521,Mini,Area 33,Area 3,4.25,3.86,0,,0,,0,,1008.62,21.38,4.6,3.8
2025-04-17,06:53:00,CNR9999497,Success,650262,Auto,Area 47,Area 28,9.03,7.48,0,,0,,0,,292.78,18.25,4.1,4.6
2025-04-14,07:21:00,CNR2823611,Success,731788,Prime SUV,Area 40,Area 23,6.28,7.19,0,,0,,0,,608.53,13.32,3.2,3.8
2025-04-03,16:22:00,CNR1475850,Incomplete,561140,Auto,Area 37,Area 21,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-20,05:54:00,CNR8325723,Success,842855,Prime SUV,Area 38,Area 27,4.48,8.99,0,,0,,0,,597.66,5.95,4.1,3.2
2025-04-23,21:40:00,CNR0488705,Cancelled by Customer,115922,Mini,Area 16,Area 6,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-11,05:03:00,CNR4092901,Cancelled by Driver,892469,eBike,Area 47,Area 46,,,0,,1,Customer related issue,0,,,,,
2025-04-13,19:56:00,CNR2420161,Success,246014,Prime SUV,Area 8,Area 33,5.15,9.15,0,,0,,0,,803.53,24.77,3.7,3.3
2025-04-30,05:48:00,CNR7006588,Success,420773,Bike,Area 32,Area 48,2.1,8.97,0,,0,,0,,591.74,22.05,3.9,4.2
2025-04-15,21:17:00,CNR6940247,Cancelled by Driver,688231,Prime Sedan,Area 26,Area 2,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-03,03:08:00,CNR1293301,Cancelled by Customer,134506,Prime SUV,Area 15,Area 11,,,1,Change of plans,0,,0,,,,,
2025-04-14,13:15:00,CNR9499968,Success,158424,Prime SUV,Area 2,Area 12,8.89,4.19,0,,0,,0,,299.7,3.4,4,3.4
2025-04-24,11:42:00,CNR4620267,Success,786970,Bike,Area 27,Area 7,2.2,10.3,0,,0,,0,,806.7,17.78,4.5,4.7
2025-04-20,05:22:00,CNR3826943,Success,163443,eBike,Area 50,Area 43,9.48,3.88,0,,0,,0,,997.28,18.93,3.8,3.8
2025-04-30,17:17:00,CNR1739562,Success,791132,Bike,Area 40,Area 9,7.64,6.6,0,,0,,0,,499.06,8.7,3.3,4.4
2025-04-01,04:25:00,CNR2016736,Success,271531,Prime Plus,Area 22,Area 36,3.08,10.45,0,,0,,0,,97.41,8.83,4.4,4.8
2025-04-19,13:49:00,CNR3452663,Cancelled by Customer,510838,eBike,Area 12,Area 30,,,1,Change of plans,0,,0,,,,,
2025-04-01,07:53:00,CNR9623227,Incomplete,190556,Bike,Area 27,Area 15,,,0,,0,,1,Other Issue,,,,
2025-04-24,03:15:00,CNR3886758,Other,533817,Auto,Area 48,Area 17,,,0,,0,,0,,,,,
2025-04-13,08:08:00,CNR0708303,Incomplete,544763,Prime Sedan,Area 33,Area 39,,,0,,0,,1,Other Issue,,,,
2025-04-19,09:28:00,CNR9457232,Other,222963,eBike,Area 29,Area 10,,,0,,0,,0,,,,,
2025-04-27,22:25:00,CNR1544941,Other,330237,Prime Sedan,Area 23,Area 9,,,0,,0,,0,,,,,
2025-04-09,20:28:00,CNR5411126,Success,952828,Mini,Area 1,Area 19,8.16,8.48,0,,0,,0,,302.82,9.65,4.2,4
2025-04-09,02:48:00,CNR5988158,Success,749426,Bike,Area 48,Area 2,8.43,6.28,0,,0,,0,,1199.01,1.94,3.5,3.9
2025-04-14,22:04:00,CNR6591752,Cancelled by Driver,292290,Prime SUV,Area 50,Area 6,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-17,05:23:00,CNR2660069,Success,554238,Auto,Area 21,Area 14,6.27,4.24,0,,0,,0,,202.73,4.63,4.9,4
2025-04-01,16:29:00,CNR6421804,Success,422385,Auto,Area 3,Area 38,3.32,5.68,0,,0,,0,,604.83,5.75,4.5,3.5
2025-04-28,02:03:00,CNR2652051,Success,587641,Prime SUV,Area 27,Area 1,6.76,3.88,0,,0,,0,,297.81,17.69,5,4.2
2025-04-08,05:37:00,CNR1586571,Success,972013,Auto,Area 2,Area 3,8.39,10.76,0,,0,,0,,400.04,4.53,3.3,3.8
2025-04-22,20:54:00,CNR9400963,Success,747669,Prime SUV,Area 47,Area 14,5.78,6.72,0,,0,,0,,794.38,15.8,3.1,4.4
2025-04-28,18:41:00,CNR0914361,Success,678192,Bike,Area 42,Area 28,2.85,5.28,0,,0,,0,,497.29,3.82,4.4,3.2
2025-04-29,23:38:00,CNR2581538,Success,186536,Mini,Area 45,Area 8,9.13,9.34,0,,0,,0,,308.35,16.1,3.6,3.5
2025-04-30,13:16:00,CNR1655114,Cancelled by Driver,712459,Auto,Area 40,Area 7,,,0,,1,More than permitted people in there,0,,,,,
2025-04-05,12:47:00,CNR5876501,Success,544661,Bike,Area 28,Area 1,5.06,8.1,0,,0,,0,,703.55,3.32,3.2,3.3
2025-04-20,11:33:00,CNR4850486,Incomplete,833942,eBike,Area 38,Area 32,,,0,,0,,1,Other Issue,,,,
2025-04-16,11:13:00,CNR9195220,Success,414946,Auto,Area 8,Area 30,9.44,8.88,0,,0,,0,,109.41,9.12,4.8,3.1
2025-04-05,05:18:00,CNR3545477,Cancelled by Driver,653502,Prime Plus,Area 33,Area 34,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-22,18:12:00,CNR1731210,Success,772669,Prime Sedan,Area 46,Area 25,4.94,8.24,0,,0,,0,,309.9,11.86,4.9,3
2025-04-10,12:25:00,CNR1497556,Success,507144,eBike,Area 33,Area 41,3.03,3.17,0,,0,,0,,105.9,4.21,4.8,3
2025-04-06,13:25:00,CNR6934060,Success,958841,Prime SUV,Area 48,Area 37,7.39,6.07,0,,0,,0,,708.33,18.58,3.4,4.6
2025-04-17,13:31:00,CNR4508290,Cancelled by Customer,782637,Prime Plus,Area 29,Area 12,,,1,Change of plans,0,,0,,,,,
2025-04-28,20:47:00,CNR7636675,Success,912722,Auto,Area 41,Area 16,4.29,6.11,0,,0,,0,,504.78,8.52,4.9,4.5
2025-04-05,07:53:00,CNR4693508,Success,330625,Auto,Area 34,Area 26,7.51,11.27,0,,0,,0,,604.23,1.16,5,4.2
2025-04-19,02:04:00,CNR6288529,Success,379828,eBike,Area 11,Area 10,7.7,11.29,0,,0,,0,,1207.58,17.2,3.1,4.4
2025-04-25,18:13:00,CNR4254643,Success,824981,eBike,Area 42,Area 39,7.16,9.56,0,,0,,0,,296.36,1.44,3.5,4.8
2025-04-10,07:57:00,CNR6766522,Cancelled by Customer,814837,Mini,Area 37,Area 22,,,1,Wrong Address,0,,0,,,,,
2025-04-30,22:40:00,CNR4306938,Incomplete,335118,Prime Sedan,Area 33,Area 12,,,0,,0,,1,Customer Demand,,,,
2025-04-11,18:26:00,CNR9342835,Other,106457,Prime SUV,Area 12,Area 14,,,0,,0,,0,,,,,
2025-04-03,07:48:00,CNR6520952,Success,957781,Prime Sedan,Area 22,Area 42,8.36,6.24,0,,0,,0,,600.63,17.11,4.3,3.6
2025-04-03,16:55:00,CNR8763136,Success,551931,Prime Sedan,Area 43,Area 11,8.84,10.51,0,,0,,0,,509.79,7.37,3.9,5
2025-04-26,12:47:00,CNR9823167,Success,338838,Auto,Area 10,Area 40,9.32,11.57,0,,0,,0,,708.21,8.47,3.8,3.8
2025-04-23,01:25:00,CNR5933527,Other,453370,Prime Sedan,Area 34,Area 37,,,0,,0,,0,,,,,
2025-04-21,18:24:00,CNR6128428,Success,341544,eBike,Area 9,Area 18,3.01,8.09,0,,0,,0,,103.71,10.06,4.3,4.8
2025-04-21,19:07:00,CNR2813304,Other,780586,Bike,Area 20,Area 9,,,0,,0,,0,,,,,
2025-04-17,22:19:00,CNR3593351,Success,360375,Prime Sedan,Area 35,Area 30,5.14,5.42,0,,0,,0,,408.63,3.82,3.5,3.4
2025-04-06,16:50:00,CNR8070624,Success,276420,eBike,Area 20,Area 13,9.92,9.71,0,,0,,0,,809.33,3.5,3,4.8
2025-04-01,11:05:00,CNR4829787,Incomplete,404692,eBike,Area 45,Area 14,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-21,03:43:00,CNR8901827,Cancelled by Customer,184032,Prime Sedan,Area 18,Area 25,,,1,AC is not working,0,,0,,,,,
2025-04-09,10:29:00,CNR0117798,Success,399603,Prime Plus,Area 28,Area 27,3.48,5.96,0,,0,,0,,92.1,15.94,3.3,4.3
2025-04-12,18:48:00,CNR3826715,Success,922010,Prime Sedan,Area 48,Area 40,3.73,8.83,0,,0,,0,,709.73,18.1,3.7,4.4
2025-04-23,13:30:00,CNR9597277,Other,127899,Prime SUV,Area 28,Area 12,,,0,,0,,0,,,,,
2025-04-21,23:06:00,CNR7162758,Incomplete,190065,eBike,Area 27,Area 29,,,0,,0,,1,Other Issue,,,,
2025-04-23,13:49:00,CNR9303906,Success,670411,Mini,Area 45,Area 15,7.72,10.67,0,,0,,0,,397.33,16.6,5,4.8
2025-04-27,01:15:00,CNR7796405,Other,166860,Prime Plus,Area 1,Area 9,,,0,,0,,0,,,,,
2025-04-27,13:33:00,CNR0823359,Success,508071,Prime SUV,Area 45,Area 36,5.61,9.66,0,,0,,0,,794.96,6.57,4.1,4.7
2025-04-29,06:32:00,CNR7420831,Cancelled by Driver,590146,Mini,Area 33,Area 14,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-25,04:18:00,CNR2103816,Success,549639,Prime Plus,Area 6,Area 40,3.21,4.05,0,,0,,0,,593.09,15.06,3.6,3.4
2025-04-14,04:33:00,CNR6674655,Other,961093,Prime Plus,Area 32,Area 42,,,0,,0,,0,,,,,
2025-04-04,09:22:00,CNR5412172,Success,249551,Prime SUV,Area 29,Area 5,8.74,5.95,0,,0,,0,,507.17,23.33,5,3.8
2025-04-24,07:18:00,CNR5007831,Success,464975,Prime SUV,Area 42,Area 14,9.91,10.22,0,,0,,0,,507.27,18.22,5,4.9
2025-04-17,03:31:00,CNR6493679,Success,310023,Prime Plus,Area 22,Area 9,8.99,3.24,0,,0,,0,,1204.63,14.9,3.3,4.2
2025-04-10,16:00:00,CNR1066827,Other,868544,Prime SUV,Area 26,Area 47,,,0,,0,,0,,,,,
2025-04-01,10:28:00,CNR0596896,Success,293596,Prime Plus,Area 42,Area 30,7.22,7.87,0,,0,,0,,595.3,9.35,3.3,4.9
2025-04-20,06:38:00,CNR8378520,Success,437487,Mini,Area 24,Area 12,7.75,6.94,0,,0,,0,,591.06,14.68,3.4,3.5
2025-04-22,00:39:00,CNR7392395,Cancelled by Customer,230547,Auto,Area 27,Area 17,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-02,01:50:00,CNR9524645,Success,788737,Bike,Area 27,Area 7,7.86,8.03,0,,0,,0,,93.7,18.21,4.1,3.2
2025-04-27,17:00:00,CNR9958541,Success,825057,Auto,Area 15,Area 20,9.38,5.87,0,,0,,0,,802.94,5.85,3.2,4.4
2025-04-08,11:51:00,CNR7663764,Success,375319,Auto,Area 11,Area 16,5.29,9.31,0,,0,,0,,294.47,15.24,3.4,3.3
2025-04-12,09:04:00,CNR2529375,Success,541581,eBike,Area 34,Area 1,2.09,4.66,0,,0,,0,,608.5,1.2,3.1,3.2
2025-04-21,11:41:00,CNR3194464,Success,956722,eBike,Area 6,Area 16,9.75,3.88,0,,0,,0,,508.69,7.22,3.5,4.7
2025-04-16,17:33:00,CNR8140294,Cancelled by Driver,339133,Prime Plus,Area 32,Area 43,,,0,,1,More than permitted people in there,0,,,,,
2025-04-19,06:19:00,CNR1667910,Success,780332,Prime Sedan,Area 29,Area 1,3.01,6.95,0,,0,,0,,1197.5,18.17,3.4,3.6
2025-04-11,02:20:00,CNR7304875,Success,484404,Prime Plus,Area 22,Area 21,7.95,11.4,0,,0,,0,,491.23,21.82,4.9,3.4
2025-04-19,05:19:00,CNR4599441,Success,224648,Prime Plus,Area 49,Area 43,9.07,4.42,0,,0,,0,,597.2,21.24,3.2,4.3
2025-04-26,01:54:00,CNR8713892,Cancelled by Driver,902214,Prime Sedan,Area 11,Area 10,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-22,08:00:00,CNR7378537,Success,884033,Bike,Area 30,Area 3,9.11,3.23,0,,0,,0,,96.09,13.56,3.3,4.8
2025-04-04,03:26:00,CNR5014657,Success,578704,Prime Plus,Area 30,Area 48,8.07,9.57,0,,0,,0,,104.6,12.16,3.2,4.2
2025-04-27,23:14:00,CNR6852948,Success,881308,Mini,Area 19,Area 43,3.23,5.66,0,,0,,0,,803.94,20.17,5,4.7
2025-04-09,10:15:00,CNR6635074,Success,201025,Bike,Area 28,Area 49,7.71,10.54,0,,0,,0,,309.13,12.57,4.7,3.6
2025-04-20,22:26:00,CNR3819770,Success,491102,Prime SUV,Area 46,Area 50,6.01,6.46,0,,0,,0,,690.56,9.23,4.9,5
2025-04-29,19:18:00,CNR1377220,Success,763190,Auto,Area 18,Area 29,6.04,3.3,0,,0,,0,,499.32,1.37,4.8,3.8
2025-04-25,09:42:00,CNR0768879,Success,773185,Mini,Area 5,Area 31,5.74,8.35,0,,0,,0,,1196.8,18.44,3.7,4.6
2025-04-08,20:41:00,CNR7939302,Success,443461,Prime Sedan,Area 35,Area 40,7.09,10.32,0,,0,,0,,103.79,22.49,3.8,4
2025-04-20,18:23:00,CNR6776243,Incomplete,569135,Prime SUV,Area 47,Area 17,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-12,01:02:00,CNR8239246,Success,740441,Bike,Area 15,Area 1,9.46,9.06,0,,0,,0,,704.25,19.16,3.5,3.2
2025-04-16,09:33:00,CNR6234201,Success,729962,Bike,Area 15,Area 3,8.55,7.11,0,,0,,0,,96.64,24.82,3.1,4.3
2025-04-03,18:52:00,CNR9653777,Success,906941,Auto,Area 39,Area 44,8.8,11.18,0,,0,,0,,397,23.51,3.2,3
2025-04-07,06:06:00,CNR7101845,Success,723024,Prime Plus,Area 39,Area 15,6.79,7.11,0,,0,,0,,597.95,12.52,3,3.8
2025-04-03,07:07:00,CNR2873752,Cancelled by Customer,508216,eBike,Area 11,Area 24,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-17,12:29:00,CNR2392234,Cancelled by Driver,890220,Prime SUV,Area 28,Area 25,,,0,,1,More than permitted people in there,0,,,,,
2025-04-28,14:06:00,CNR0495893,Success,214907,Auto,Area 33,Area 25,5.62,10.67,0,,0,,0,,191.53,18.43,4.2,3.7
2025-04-10,17:34:00,CNR0993800,Cancelled by Customer,425086,Bike,Area 40,Area 48,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-19,20:08:00,CNR2613870,Cancelled by Driver,781011,Prime SUV,Area 28,Area 20,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-18,07:15:00,CNR0629753,Success,430657,Prime SUV,Area 2,Area 9,6.42,10.55,0,,0,,0,,408.82,21.99,3.3,3.4
2025-04-12,17:32:00,CNR2649573,Incomplete,170521,Prime Sedan,Area 46,Area 1,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-15,18:50:00,CNR9137033,Success,609677,Prime Sedan,Area 7,Area 40,3.61,9.3,0,,0,,0,,99.28,8.92,3,3.2
2025-04-11,18:39:00,CNR0937940,Success,106277,Bike,Area 49,Area 17,8.48,6.52,0,,0,,0,,207.05,3.76,3.1,4
2025-04-04,06:49:00,CNR6298639,Other,584141,Prime Plus,Area 29,Area 18,,,0,,0,,0,,,,,
2025-04-22,09:04:00,CNR5034299,Success,702089,eBike,Area 44,Area 35,9.43,6.82,0,,0,,0,,100.09,1.62,4.7,3.3
2025-04-30,06:25:00,CNR3923431,Success,859783,eBike,Area 29,Area 21,9.17,10.81,0,,0,,0,,199.77,14.62,3.3,4.4
2025-04-03,14:22:00,CNR3712008,Success,885000,Mini,Area 4,Area 16,6.46,5.27,0,,0,,0,,198.09,12.75,4.2,3.3
2025-04-28,15:51:00,CNR8733685,Incomplete,889186,Prime Sedan,Area 17,Area 26,,,0,,0,,1,Customer Demand,,,,
2025-04-10,02:32:00,CNR3798058,Success,864234,Auto,Area 37,Area 22,8.94,8.31,0,,0,,0,,203.57,19.44,4.1,3.6
2025-04-30,01:56:00,CNR7127481,Success,674154,Mini,Area 40,Area 50,5.98,10.83,0,,0,,0,,190.54,2.31,3.6,4.4
2025-04-07,01:23:00,CNR3544406,Success,812747,eBike,Area 15,Area 33,3.75,7.33,0,,0,,0,,106.45,3.25,4.4,4.1
2025-04-12,12:56:00,CNR9793744,Success,992423,Mini,Area 33,Area 49,6.7,10.35,0,,0,,0,,598.97,17.45,3.7,4.5
2025-04-15,11:12:00,CNR1752378,Cancelled by Customer,213582,Prime SUV,Area 12,Area 34,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-24,23:08:00,CNR9280098,Success,912626,Prime Sedan,Area 12,Area 15,5.48,7.79,0,,0,,0,,205.6,5.88,4.9,4.7
2025-04-03,03:38:00,CNR7173455,Success,507808,Mini,Area 20,Area 1,3.45,5.48,0,,0,,0,,108.96,15.26,4,4.2
2025-04-17,16:08:00,CNR1160571,Other,312348,eBike,Area 6,Area 16,,,0,,0,,0,,,,,
2025-04-04,18:59:00,CNR9938444,Success,284706,Bike,Area 34,Area 13,2.33,7.95,0,,0,,0,,196.71,2.55,4.3,3.4
2025-04-03,19:30:00,CNR4868023,Success,174708,Prime SUV,Area 21,Area 14,4.6,6.45,0,,0,,0,,806.9,19.1,3.4,4.9
2025-04-14,03:45:00,CNR9532405,Other,355826,eBike,Area 20,Area 17,,,0,,0,,0,,,,,
2025-04-28,01:20:00,CNR9990516,Success,705636,Auto,Area 46,Area 26,3.5,10.6,0,,0,,0,,594.87,12.4,4.6,3.7
2025-04-20,22:12:00,CNR1780438,Cancelled by Driver,686469,Auto,Area 45,Area 16,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-10,06:36:00,CNR9438823,Success,109115,Prime Sedan,Area 50,Area 1,3.49,11.02,0,,0,,0,,292.64,22.71,4,4.5
2025-04-30,18:40:00,CNR0644537,Success,355233,Prime Plus,Area 44,Area 50,6.6,4.54,0,,0,,0,,105.2,2.91,4.6,3.4
2025-04-22,12:06:00,CNR9673158,Success,395834,Mini,Area 44,Area 38,5.02,6.09,0,,0,,0,,199.18,1.83,4,4.1
2025-04-16,17:44:00,CNR7094199,Success,475679,eBike,Area 49,Area 23,5.63,3.4,0,,0,,0,,191.6,16.92,4.7,3.1
2025-04-25,01:38:00,CNR4721539,Cancelled by Customer,718622,Prime Plus,Area 49,Area 18,,,1,AC is not working,0,,0,,,,,
2025-04-02,15:41:00,CNR5573097,Success,383652,Prime Sedan,Area 38,Area 20,9.72,11.94,0,,0,,0,,404.53,13.58,4,4
2025-04-21,07:27:00,CNR5185237,Incomplete,260311,Bike,Area 5,Area 4,,,0,,0,,1,Other Issue,,,,
2025-04-09,20:10:00,CNR9319664,Success,887799,Prime SUV,Area 29,Area 4,7.55,7.39,0,,0,,0,,96.15,6.8,3.8,4.5
2025-04-07,21:22:00,CNR8170652,Success,706052,Prime Plus,Area 36,Area 6,4.91,6.93,0,,0,,0,,205.45,12.11,3.4,4.6
2025-04-24,23:44:00,CNR2699184,Success,764286,Mini,Area 38,Area 46,8.04,8.47,0,,0,,0,,596.83,24.95,4.1,3.2
2025-04-11,15:10:00,CNR7308939,Cancelled by Customer,877874,Prime SUV,Area 38,Area 34,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-19,04:20:00,CNR8296510,Cancelled by Driver,830096,Mini,Area 49,Area 14,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-30,14:28:00,CNR7320903,Success,255777,Mini,Area 19,Area 30,3.82,4.07,0,,0,,0,,791.95,15.95,4.8,3.7
2025-04-27,15:33:00,CNR4512741,Cancelled by Driver,104475,Mini,Area 21,Area 40,,,0,,1,More than permitted people in there,0,,,,,
2025-04-15,08:55:00,CNR6279044,Success,321423,Bike,Area 26,Area 46,3.14,8.76,0,,0,,0,,293.99,11.32,3.8,3.9
2025-04-27,01:14:00,CNR0389975,Success,816629,Bike,Area 21,Area 7,4.35,9.3,0,,0,,0,,998.85,21.89,3.2,4.3
2025-04-01,10:18:00,CNR9552973,Cancelled by Customer,233534,Prime Sedan,Area 2,Area 12,,,1,Wrong Address,0,,0,,,,,
2025-04-13,00:50:00,CNR5152836,Incomplete,674880,Auto,Area 27,Area 7,,,0,,0,,1,Other Issue,,,,
2025-04-15,20:50:00,CNR8290424,Success,860782,Prime Plus,Area 21,Area 41,4.25,7.83,0,,0,,0,,400.64,22.31,3.4,4.6
2025-04-22,02:05:00,CNR4641144,Cancelled by Driver,118855,Prime Plus,Area 23,Area 13,,,0,,1,Customer related issue,0,,,,,
2025-04-19,09:54:00,CNR9665673,Success,537065,Prime SUV,Area 10,Area 3,2.12,7.18,0,,0,,0,,791.81,19.8,4.8,3.6
2025-04-14,03:31:00,CNR6118128,Success,526982,Prime SUV,Area 12,Area 48,5.64,8.12,0,,0,,0,,93.34,16.36,4.5,4.7
2025-04-12,20:48:00,CNR9515509,Success,937504,Auto,Area 26,Area 37,4.93,7.78,0,,0,,0,,591.37,8.58,3.3,3.8
2025-04-29,07:47:00,CNR9194646,Success,811375,Prime Sedan,Area 49,Area 17,7.35,7.64,0,,0,,0,,109.59,13.87,3.2,4
2025-04-23,14:27:00,CNR4959398,Success,663909,Mini,Area 40,Area 6,5.67,7.38,0,,0,,0,,306.81,3.8,3.8,3.2
2025-04-04,13:14:00,CNR3690666,Incomplete,790102,eBike,Area 29,Area 23,,,0,,0,,1,Customer Demand,,,,
2025-04-11,17:40:00,CNR2675523,Success,731395,Mini,Area 11,Area 10,6.6,11.52,0,,0,,0,,208.1,17.44,4.6,3.1
2025-04-29,19:22:00,CNR2530210,Success,338929,eBike,Area 38,Area 18,8.11,9.09,0,,0,,0,,93.2,6.62,3.1,3.9
2025-04-21,16:57:00,CNR1689519,Other,787461,Mini,Area 46,Area 14,,,0,,0,,0,,,,,
2025-04-02,03:20:00,CNR6727084,Incomplete,841312,Prime SUV,Area 20,Area 15,,,0,,0,,1,Customer Demand,,,,
2025-04-19,11:18:00,CNR0423086,Other,649602,Prime SUV,Area 18,Area 41,,,0,,0,,0,,,,,
2025-04-29,13:46:00,CNR0781982,Success,654061,Mini,Area 23,Area 19,3.32,11.14,0,,0,,0,,92.33,14.04,4.1,4.5
2025-04-14,01:38:00,CNR1440205,Success,931907,Mini,Area 9,Area 11,4.64,9.18,0,,0,,0,,194.52,14.71,3.8,3.5
2025-04-10,06:00:00,CNR0049681,Success,698266,Prime SUV,Area 36,Area 3,7.29,6.01,0,,0,,0,,104.81,8.46,3.3,3.6
2025-04-02,11:21:00,CNR7561467,Incomplete,204156,Mini,Area 44,Area 13,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-09,18:30:00,CNR3914754,Success,976410,Prime SUV,Area 42,Area 48,4.29,9.73,0,,0,,0,,392.77,21.69,4.1,3.1
2025-04-12,21:41:00,CNR7132224,Cancelled by Driver,217687,Mini,Area 41,Area 35,,,0,,1,More than permitted people in there,0,,,,,
2025-04-13,18:52:00,CNR2245074,Success,592208,Prime Sedan,Area 20,Area 6,2.8,3.52,0,,0,,0,,803.73,2.34,4.2,4.3
2025-04-23,08:20:00,CNR7757197,Cancelled by Customer,639169,Mini,Area 28,Area 49,,,1,Change of plans,0,,0,,,,,
2025-04-30,07:06:00,CNR4187279,Success,619183,Auto,Area 18,Area 1,6.26,7.31,0,,0,,0,,394.65,2.01,3.7,3.2
2025-04-11,23:37:00,CNR5095450,Cancelled by Customer,536876,Mini,Area 9,Area 6,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-24,23:59:00,CNR9463032,Success,760366,Prime SUV,Area 27,Area 50,4.04,7.71,0,,0,,0,,92.56,23.69,4.8,4.4
2025-04-05,03:44:00,CNR2235178,Other,739705,Prime Plus,Area 22,Area 10,,,0,,0,,0,,,,,
2025-04-25,10:21:00,CNR1245314,Cancelled by Driver,262862,Auto,Area 13,Area 17,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-19,21:13:00,CNR6582720,Success,769036,Prime Sedan,Area 4,Area 4,8.72,10.56,0,,0,,0,,799.54,10.09,4.8,4
2025-04-03,05:40:00,CNR8952209,Success,290890,Mini,Area 29,Area 26,4.39,8.1,0,,0,,0,,199.34,6.47,4.1,3.3
2025-04-19,21:54:00,CNR6646882,Cancelled by Customer,166827,Auto,Area 34,Area 8,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-16,15:54:00,CNR2756880,Success,144255,Prime Sedan,Area 35,Area 28,9.05,6.53,0,,0,,0,,408.57,2.87,3.1,4.2
2025-04-18,05:55:00,CNR9237054,Success,918069,eBike,Area 47,Area 2,9.89,8.09,0,,0,,0,,802.15,13.88,3,3.9
2025-04-27,02:09:00,CNR3846570,Success,368894,Mini,Area 6,Area 31,5.26,10.92,0,,0,,0,,604.09,19.8,4.2,3.2
2025-04-30,04:46:00,CNR9396555,Success,337088,Prime SUV,Area 20,Area 16,8.28,4.75,0,,0,,0,,399.77,24.3,3.6,3.3
2025-04-03,02:21:00,CNR0008038,Cancelled by Driver,240971,Auto,Area 37,Area 6,,,0,,1,More than permitted people in there,0,,,,,
2025-04-01,10:50:00,CNR8348940,Other,457851,Mini,Area 12,Area 16,,,0,,0,,0,,,,,
2025-04-15,11:24:00,CNR7342089,Other,800448,Auto,Area 26,Area 11,,,0,,0,,0,,,,,
2025-04-21,11:13:00,CNR9823191,Success,975616,Auto,Area 12,Area 15,7.34,4.36,0,,0,,0,,1190.7,20.25,3.9,4.3
